Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01241.90","Other beans, green","1998","1998","1000 Int$","273405","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01241.90","Other beans, green","1999","1999","1000 Int$","242860","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01241.90","Other beans, green","2000","2000","1000 Int$","226978","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01241.90","Other beans, green","2001","2001","1000 Int$","203847","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01241.90","Other beans, green","2002","2002","1000 Int$","200991","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01241.90","Other beans, green","2003","2003","1000 Int$","243869","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01241.90","Other beans, green","2004","2004","1000 Int$","262694","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01241.90","Other beans, green","2005","2005","1000 Int$","279266","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01241.90","Other beans, green","2006","2006","1000 Int$","270963","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01241.90","Other beans, green","2007","2007","1000 Int$","274615","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01241.90","Other beans, green","2008","2008","1000 Int$","265224","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01241.90","Other beans, green","2009","2009","1000 Int$","280084","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01241.90","Other beans, green","2010","2010","1000 Int$","298316","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01241.90","Other beans, green","2011","2011","1000 Int$","280286","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01241.90","Other beans, green","2012","2012","1000 Int$","275758","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01241.90","Other beans, green","2013","2013","1000 Int$","279063","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01241.90","Other beans, green","2014","2014","1000 Int$","270943","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01241.90","Other beans, green","2015","2015","1000 Int$","289779","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01241.90","Other beans, green","2016","2016","1000 Int$","279928","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01241.90","Other beans, green","2017","2017","1000 Int$","289319","E","Estimated value"
